danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,album,year,artist,album_popularity
0.713,0.748,4,-6.53,1,0.0251,0.0709,0.000397,0.156,0.924,111.556,audio_features,1qIagqll7ZcgmiLTrtSvKc,spotify:track:1qIagqll7ZcgmiLTrtSvKc,https://api.spotify.com/v1/tracks/1qIagqll7ZcgmiLTrtSvKc,https://api.spotify.com/v1/audio-analysis/1qIagqll7ZcgmiLTrtSvKc,138813,4,"Frankly, Mr. Shankly - 2011 Remaster",The Queen Is Dead,1986,The Smiths,69
0.407,0.424,0,-10.583,1,0.0318,0.0847,0,0.234,0.404,113.311,audio_features,3M2bD9SMYnJIPdrTKUnBd3,spotify:track:3M2bD9SMYnJIPdrTKUnBd3,https://api.spotify.com/v1/tracks/3M2bD9SMYnJIPdrTKUnBd3,https://api.spotify.com/v1/audio-analysis/3M2bD9SMYnJIPdrTKUnBd3,349187,3,I Know It's Over - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.27,0.535,9,-8.673,0,0.0329,0.0679,0.00225,0.143,0.336,194.625,audio_features,2VyOpoblI3AHO6R8dr87Ia,spotify:track:2VyOpoblI3AHO6R8dr87Ia,https://api.spotify.com/v1/tracks/2VyOpoblI3AHO6R8dr87Ia,https://api.spotify.com/v1/audio-analysis/2VyOpoblI3AHO6R8dr87Ia,218373,3,Never Had No One Ever - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.55,0.796,7,-7.007,1,0.0306,0.151,0,0.222,0.622,105.354,audio_features,03yOjwHoOPDlTUg0NRxN6t,spotify:track:03yOjwHoOPDlTUg0NRxN6t,https://api.spotify.com/v1/tracks/03yOjwHoOPDlTUg0NRxN6t,https://api.spotify.com/v1/audio-analysis/03yOjwHoOPDlTUg0NRxN6t,161040,4,Cemetry Gates - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.401,0.901,1,-5.011,0,0.041,0.0704,0,0.538,0.839,134.799,audio_features,2OErSh4oVVAUll0vHxdr6p,spotify:track:2OErSh4oVVAUll0vHxdr6p,https://api.spotify.com/v1/tracks/2OErSh4oVVAUll0vHxdr6p,https://api.spotify.com/v1/audio-analysis/2OErSh4oVVAUll0vHxdr6p,193320,4,Bigmouth Strikes Again - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.514,0.87,7,-6.516,1,0.0419,0.208,4.1e-05,0.524,0.847,118.962,audio_features,6s1lXoCa6EmIGnr0GrwcJp,spotify:track:6s1lXoCa6EmIGnr0GrwcJp,https://api.spotify.com/v1/tracks/6s1lXoCa6EmIGnr0GrwcJp,https://api.spotify.com/v1/audio-analysis/6s1lXoCa6EmIGnr0GrwcJp,196627,4,The Boy with the Thorn in His Side - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.495,0.882,4,-7.272,1,0.0362,0.00154,0,0.79,0.807,124.917,audio_features,59cZGLKHgcYWd0z4fvtikE,spotify:track:59cZGLKHgcYWd0z4fvtikE,https://api.spotify.com/v1/tracks/59cZGLKHgcYWd0z4fvtikE,https://api.spotify.com/v1/audio-analysis/59cZGLKHgcYWd0z4fvtikE,144213,4,Vicar in a Tutu - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,audio_features,0WQiDwKJclirSYG9v5tayI,spotify:track:0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/tracks/0WQiDwKJclirSYG9v5tayI,https://api.spotify.com/v1/audio-analysis/0WQiDwKJclirSYG9v5tayI,244587,4,There Is a Light That Never Goes Out - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.525,0.927,1,-9.561,0,0.0547,0.0025,0.000799,0.216,0.308,161.798,audio_features,3znapZvsInnCVsDERDUaM5,spotify:track:3znapZvsInnCVsDERDUaM5,https://api.spotify.com/v1/tracks/3znapZvsInnCVsDERDUaM5,https://api.spotify.com/v1/audio-analysis/3znapZvsInnCVsDERDUaM5,197800,4,Some Girls Are Bigger Than Others - 2011 Remaster,The Queen Is Dead,1986,The Smiths,69
0.4,0.812,1,-6.695,1,0.0562,0.0044,0.744,0.363,0.247,216.087,audio_features,7vgiGtKJ0uHroj1iyZwXuH,spotify:track:7vgiGtKJ0uHroj1iyZwXuH,https://api.spotify.com/v1/tracks/7vgiGtKJ0uHroj1iyZwXuH,https://api.spotify.com/v1/audio-analysis/7vgiGtKJ0uHroj1iyZwXuH,171867,4,JPEG,JPEG,2019,Digitalism,44
0.631,0.732,8,-8.666,0,0.0474,0.0534,0.748,0.175,0.188,128.982,audio_features,4aD7TOAnt9vUFX1ibXiQFq,spotify:track:4aD7TOAnt9vUFX1ibXiQFq,https://api.spotify.com/v1/tracks/4aD7TOAnt9vUFX1ibXiQFq,https://api.spotify.com/v1/audio-analysis/4aD7TOAnt9vUFX1ibXiQFq,272573,4,Panavision,JPEG,2019,Digitalism,44
0.815,0.587,2,-8.79,1,0.0615,0.00322,0.139,0.104,0.962,125.014,audio_features,6Aq4weB4UamrZXnPExwEPt,spotify:track:6Aq4weB4UamrZXnPExwEPt,https://api.spotify.com/v1/tracks/6Aq4weB4UamrZXnPExwEPt,https://api.spotify.com/v1/audio-analysis/6Aq4weB4UamrZXnPExwEPt,187320,4,DISC_404,JPEG,2019,Digitalism,44
0.451,0.899,7,-7.168,1,0.0451,0.0241,0.8,0.152,0.0816,196.047,audio_features,2b4UETKynUkjq3EB2MuXCX,spotify:track:2b4UETKynUkjq3EB2MuXCX,https://api.spotify.com/v1/tracks/2b4UETKynUkjq3EB2MuXCX,https://api.spotify.com/v1/audio-analysis/2b4UETKynUkjq3EB2MuXCX,166596,4,Chrome.exe,JPEG,2019,Digitalism,44
0.85,0.708,9,-10.677,0,0.101,0.0108,0.858,0.108,0.381,125.01,audio_features,5FczSTNYaHTmF6jWIntgVA,spotify:track:5FczSTNYaHTmF6jWIntgVA,https://api.spotify.com/v1/tracks/5FczSTNYaHTmF6jWIntgVA,https://api.spotify.com/v1/audio-analysis/5FczSTNYaHTmF6jWIntgVA,250907,4,Olympia,JPEG,2019,Digitalism,44
0.59,0.836,9,-7.577,0,0.0389,0.000752,0.927,0.0771,0.64,122.991,audio_features,0pG3G4U6ZNIkGYVLMrEl6S,spotify:track:0pG3G4U6ZNIkGYVLMrEl6S,https://api.spotify.com/v1/tracks/0pG3G4U6ZNIkGYVLMrEl6S,https://api.spotify.com/v1/audio-analysis/0pG3G4U6ZNIkGYVLMrEl6S,451992,4,Knight Life,JPEG,2019,Digitalism,44
0.375,0.901,4,-8.285,0,0.0464,5.8e-05,0.799,0.487,0.247,119.999,audio_features,5SQUe7drhg8X8JXjqwVCj8,spotify:track:5SQUe7drhg8X8JXjqwVCj8,https://api.spotify.com/v1/tracks/5SQUe7drhg8X8JXjqwVCj8,https://api.spotify.com/v1/audio-analysis/5SQUe7drhg8X8JXjqwVCj8,283463,4,Wish I Was There,JPEG,2019,Digitalism,44
0.486,0.868,7,-6.792,0,0.0316,0.000121,0.662,0.24,0.327,135.997,audio_features,1LvRQ7v0UQbCZAurXLL22O,spotify:track:1LvRQ7v0UQbCZAurXLL22O,https://api.spotify.com/v1/tracks/1LvRQ7v0UQbCZAurXLL22O,https://api.spotify.com/v1/audio-analysis/1LvRQ7v0UQbCZAurXLL22O,215440,4,No Data,JPEG,2019,Digitalism,44
0.498,0.91,0,-6.567,0,0.037,0.000396,0.88,0.121,0.04,99.389,audio_features,25xqkVDpIvsPZheffy1H9s,spotify:track:25xqkVDpIvsPZheffy1H9s,https://api.spotify.com/v1/tracks/25xqkVDpIvsPZheffy1H9s,https://api.spotify.com/v1/audio-analysis/25xqkVDpIvsPZheffy1H9s,236867,4,Infinity,JPEG,2019,Digitalism,44
0.947,0.505,11,-8.378,1,0.143,0.000234,0.162,0.0844,0.73,109.991,audio_features,2YaZxQCfCSFzIDTdjZwxwz,spotify:track:2YaZxQCfCSFzIDTdjZwxwz,https://api.spotify.com/v1/tracks/2YaZxQCfCSFzIDTdjZwxwz,https://api.spotify.com/v1/audio-analysis/2YaZxQCfCSFzIDTdjZwxwz,147893,4,Voltage,JPEG,2019,Digitalism,44
0.17,0.517,0,-8.096,0,0.0394,0.000324,1.01e-05,0.459,0.575,118.119,audio_features,3FNTzFexAOH0Yc8G2qgkIc,spotify:track:3FNTzFexAOH0Yc8G2qgkIc,https://api.spotify.com/v1/tracks/3FNTzFexAOH0Yc8G2qgkIc,https://api.spotify.com/v1/audio-analysis/3FNTzFexAOH0Yc8G2qgkIc,96585,4,Data Gardens,JPEG,2019,Digitalism,44
0.306,0.485,0,-7.194,1,0.0425,0.221,0.000299,0.132,0.134,70.99,audio_features,6YiCFxoCRSvTF2Pdr4lPD7,spotify:track:6YiCFxoCRSvTF2Pdr4lPD7,https://api.spotify.com/v1/tracks/6YiCFxoCRSvTF2Pdr4lPD7,https://api.spotify.com/v1/audio-analysis/6YiCFxoCRSvTF2Pdr4lPD7,164267,4,Speed of Light,JPEG,2019,Digitalism,44
0.38,0.334,4,-14.763,1,0.0305,0.668,0,0.248,0.682,172.803,audio_features,2Z9jLTcCcHWpiW3WF23l6N,spotify:track:2Z9jLTcCcHWpiW3WF23l6N,https://api.spotify.com/v1/tracks/2Z9jLTcCcHWpiW3WF23l6N,https://api.spotify.com/v1/audio-analysis/2Z9jLTcCcHWpiW3WF23l6N,200649,4,Tell All The People - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.476,0.628,1,-13.896,1,0.0558,0.219,0.0071,0.0852,0.745,110.201,audio_features,7Lwx2edo0NR7KJKmBo1jE5,spotify:track:7Lwx2edo0NR7KJKmBo1jE5,https://api.spotify.com/v1/tracks/7Lwx2edo0NR7KJKmBo1jE5,https://api.spotify.com/v1/audio-analysis/7Lwx2edo0NR7KJKmBo1jE5,192213,4,Touch Me - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.51,0.422,5,-15.035,1,0.0293,0.525,8.79e-05,0.106,0.728,145.985,audio_features,7jBBX9nVQbme8FBKqg2cXb,spotify:track:7jBBX9nVQbme8FBKqg2cXb,https://api.spotify.com/v1/tracks/7jBBX9nVQbme8FBKqg2cXb,https://api.spotify.com/v1/audio-analysis/7jBBX9nVQbme8FBKqg2cXb,287925,3,Shaman's Blues - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.379,0.564,9,-14.651,0,0.0353,0.036,0.267,0.499,0.512,98.895,audio_features,7J9PRTUCnpydYLujduO9KZ,spotify:track:7J9PRTUCnpydYLujduO9KZ,https://api.spotify.com/v1/tracks/7J9PRTUCnpydYLujduO9KZ,https://api.spotify.com/v1/audio-analysis/7J9PRTUCnpydYLujduO9KZ,188959,4,Do It - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.627,0.747,0,-13.668,1,0.0339,0.129,0,0.131,0.733,120.579,audio_features,713zX3J5MuHXj3trcqxWFA,spotify:track:713zX3J5MuHXj3trcqxWFA,https://api.spotify.com/v1/tracks/713zX3J5MuHXj3trcqxWFA,https://api.spotify.com/v1/audio-analysis/713zX3J5MuHXj3trcqxWFA,159306,4,Easy Ride - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.485,0.458,0,-13.763,1,0.0274,0.0358,0.000516,0.363,0.787,171.909,audio_features,4r8aHEvSIM4U74yajykOTQ,spotify:track:4r8aHEvSIM4U74yajykOTQ,https://api.spotify.com/v1/tracks/4r8aHEvSIM4U74yajykOTQ,https://api.spotify.com/v1/audio-analysis/4r8aHEvSIM4U74yajykOTQ,155439,4,Wild Child - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.681,0.369,2,-12.969,1,0.035,0.458,0,0.0641,0.835,111.597,audio_features,6Giz4f8TZnn2qbTycs5aGT,spotify:track:6Giz4f8TZnn2qbTycs5aGT,https://api.spotify.com/v1/tracks/6Giz4f8TZnn2qbTycs5aGT,https://api.spotify.com/v1/audio-analysis/6Giz4f8TZnn2qbTycs5aGT,147973,4,Runnin' Blue - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.452,0.336,7,-14.288,1,0.029,0.715,3.84e-05,0.121,0.483,115.706,audio_features,7h980yKrWTNR9U5TzVQjSC,spotify:track:7h980yKrWTNR9U5TzVQjSC,https://api.spotify.com/v1/tracks/7h980yKrWTNR9U5TzVQjSC,https://api.spotify.com/v1/audio-analysis/7h980yKrWTNR9U5TzVQjSC,178189,4,Wishful Sinful - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.67,0.511,9,-13.256,0,0.0455,0.109,0.000278,0.205,0.725,102.654,audio_features,7zBl3paLqwr97UrEv9gYew,spotify:track:7zBl3paLqwr97UrEv9gYew,https://api.spotify.com/v1/tracks/7zBl3paLqwr97UrEv9gYew,https://api.spotify.com/v1/audio-analysis/7zBl3paLqwr97UrEv9gYew,519876,4,The Soft Parade - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.615,0.42,10,-12.234,1,0.0314,0.187,0.000852,0.171,0.634,136.253,audio_features,3r4SxdGGiqfPusrAM6ymqv,spotify:track:3r4SxdGGiqfPusrAM6ymqv,https://api.spotify.com/v1/tracks/3r4SxdGGiqfPusrAM6ymqv,https://api.spotify.com/v1/audio-analysis/3r4SxdGGiqfPusrAM6ymqv,235904,4,Who Scared You - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.362,0.391,1,-12.619,0,0.0358,0.193,0,0.0954,0.425,172.008,audio_features,56x8GdjsWjVY3dJuA5isCF,spotify:track:56x8GdjsWjVY3dJuA5isCF,https://api.spotify.com/v1/tracks/56x8GdjsWjVY3dJuA5isCF,https://api.spotify.com/v1/audio-analysis/56x8GdjsWjVY3dJuA5isCF,203103,4,Tell All the People - Doors Only Mix,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.461,0.623,1,-11.188,1,0.036,0.0167,0.0257,0.045,0.606,108.409,audio_features,4wjkCpT2evTi1xrrZZXyJb,spotify:track:4wjkCpT2evTi1xrrZZXyJb,https://api.spotify.com/v1/tracks/4wjkCpT2evTi1xrrZZXyJb,https://api.spotify.com/v1/audio-analysis/4wjkCpT2evTi1xrrZZXyJb,192595,4,Touch Me (Doors Only Mix) - Robby Krieger Overdub,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.675,0.455,11,-11.944,0,0.0445,0.0924,0.000111,0.0973,0.792,111.288,audio_features,1TG7qB1UneSihJUzxuWoB8,spotify:track:1TG7qB1UneSihJUzxuWoB8,https://api.spotify.com/v1/tracks/1TG7qB1UneSihJUzxuWoB8,https://api.spotify.com/v1/audio-analysis/1TG7qB1UneSihJUzxuWoB8,149049,4,Runnin' Blue (Doors Only Mix) - Robby Krieger Overdub,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.624,0.438,4,-12.758,0,0.0311,0.214,0.000192,0.157,0.433,115.922,audio_features,4djFbnaNnW23l7mNXJQlta,spotify:track:4djFbnaNnW23l7mNXJQlta,https://api.spotify.com/v1/tracks/4djFbnaNnW23l7mNXJQlta,https://api.spotify.com/v1/audio-analysis/4djFbnaNnW23l7mNXJQlta,177909,4,Wishful Sinful (Doors Only Mix) - Robby Krieger Overdub,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.571,0.419,9,-12.602,1,0.0294,0.0341,0.000373,0.398,0.597,136.78,audio_features,459wIc0GcSysnuMdUmSQxm,spotify:track:459wIc0GcSysnuMdUmSQxm,https://api.spotify.com/v1/tracks/459wIc0GcSysnuMdUmSQxm,https://api.spotify.com/v1/audio-analysis/459wIc0GcSysnuMdUmSQxm,198678,4,Who Scared You - Doors Only Mix,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.59,0.444,11,-15.245,0,0.0969,0.101,0.00275,0.368,0.641,123.757,audio_features,38yGuAIwCFaleUMwRaRy2v,spotify:track:38yGuAIwCFaleUMwRaRy2v,https://api.spotify.com/v1/tracks/38yGuAIwCFaleUMwRaRy2v,https://api.spotify.com/v1/audio-analysis/38yGuAIwCFaleUMwRaRy2v,328803,4,Roadhouse Blues (Screamin' Ray Daniels a.k.a. Ray Manzarek On Vocals),The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.553,0.277,9,-17.241,1,0.0527,0.444,8.48e-06,0.406,0.261,104.45,audio_features,2YsQZDGlYG32JnRkcQ5qLu,spotify:track:2YsQZDGlYG32JnRkcQ5qLu,https://api.spotify.com/v1/tracks/2YsQZDGlYG32JnRkcQ5qLu,https://api.spotify.com/v1/audio-analysis/2YsQZDGlYG32JnRkcQ5qLu,269624,4,(You Need Meat) Don't Go No Further [Screamin' Ray Daniels a.k.a. Ray Manzarek On Vocals],The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.52,0.315,0,-15.755,1,0.0419,0.489,5.67e-05,0.154,0.546,92.331,audio_features,5T9Ikh77sWLPQWbmjYpTZV,spotify:track:5T9Ikh77sWLPQWbmjYpTZV,https://api.spotify.com/v1/tracks/5T9Ikh77sWLPQWbmjYpTZV,https://api.spotify.com/v1/audio-analysis/5T9Ikh77sWLPQWbmjYpTZV,236614,5,I'm Your Doctor (Screamin' Ray Daniels a.k.a. Ray Manzarek On Vocals),The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.528,0.585,1,-11.972,1,0.0347,0.00821,0.00303,0.0903,0.51,109.894,audio_features,3PhMhcZnv20IV9Y27ifpzo,spotify:track:3PhMhcZnv20IV9Y27ifpzo,https://api.spotify.com/v1/tracks/3PhMhcZnv20IV9Y27ifpzo,https://api.spotify.com/v1/audio-analysis/3PhMhcZnv20IV9Y27ifpzo,193764,4,Touch Me - Doors Only Mix,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.701,0.408,11,-14.091,0,0.0387,0.0399,6.55e-05,0.111,0.76,111.215,audio_features,1hYCx7tuSyOmIMbJBCWOrS,spotify:track:1hYCx7tuSyOmIMbJBCWOrS,https://api.spotify.com/v1/tracks/1hYCx7tuSyOmIMbJBCWOrS,https://api.spotify.com/v1/audio-analysis/1hYCx7tuSyOmIMbJBCWOrS,149840,4,Runnin' Blue - Doors Only Mix,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.621,0.458,9,-12.302,1,0.0317,0.172,0.000137,0.0938,0.307,115.749,audio_features,3yoxMMfqmfDOiqtxEMa5t4,spotify:track:3yoxMMfqmfDOiqtxEMa5t4,https://api.spotify.com/v1/tracks/3yoxMMfqmfDOiqtxEMa5t4,https://api.spotify.com/v1/audio-analysis/3yoxMMfqmfDOiqtxEMa5t4,177588,4,Wishful Sinful - Doors Only Mix,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0,0.0616,0,-25.401,0,0,0.907,0,0.222,0,0,audio_features,4jj0yIh4mBIZEwjJwDVCYZ,spotify:track:4jj0yIh4mBIZEwjJwDVCYZ,https://api.spotify.com/v1/tracks/4jj0yIh4mBIZEwjJwDVCYZ,https://api.spotify.com/v1/audio-analysis/4jj0yIh4mBIZEwjJwDVCYZ,39229,0,I Am Troubled - 2019 Remaster,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.657,0.171,2,-18.942,0,0.804,0.672,0,0.208,0.285,115.414,audio_features,2x7BlP3LMihWW2QqBalpyd,spotify:track:2x7BlP3LMihWW2QqBalpyd,https://api.spotify.com/v1/tracks/2x7BlP3LMihWW2QqBalpyd,https://api.spotify.com/v1/audio-analysis/2x7BlP3LMihWW2QqBalpyd,139154,5,Seminary School (a.k.a. Petition the Lord with Prayer),The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.475,0.33,9,-15.869,1,0.054,0.372,0.000319,0.133,0.161,121.833,audio_features,09IGIoxYilGSnU0b0OambC,spotify:track:09IGIoxYilGSnU0b0OambC,https://api.spotify.com/v1/tracks/09IGIoxYilGSnU0b0OambC,https://api.spotify.com/v1/audio-analysis/09IGIoxYilGSnU0b0OambC,3844354,4,Rock Is Dead - Complete Version,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.553,0.366,5,-19.038,1,0.0979,0.32,0.0447,0.532,0.527,125.218,audio_features,7hzj69mufNeZeplPE3JxT9,spotify:track:7hzj69mufNeZeplPE3JxT9,https://api.spotify.com/v1/tracks/7hzj69mufNeZeplPE3JxT9,https://api.spotify.com/v1/audio-analysis/7hzj69mufNeZeplPE3JxT9,185996,4,Chaos,The Soft Parade (50th Anniversary Deluxe Edition),2019,The Doors,49
0.267,0.099,4,-22.641,0,0.0334,0.976,0.902,0.109,0.0395,71.557,audio_features,7mwU3obrQmRCO4k0UZ3Pj8,spotify:track:7mwU3obrQmRCO4k0UZ3Pj8,https://api.spotify.com/v1/tracks/7mwU3obrQmRCO4k0UZ3Pj8,https://api.spotify.com/v1/audio-analysis/7mwU3obrQmRCO4k0UZ3Pj8,223147,4,"Nocturne in E Minor, Op. 72 (Posthumous)",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.323,0.0325,2,-26.568,1,0.0355,0.987,0.933,0.125,0.0583,74.295,audio_features,6BPnxzbQKU0i493BSnSx2G,spotify:track:6BPnxzbQKU0i493BSnSx2G,https://api.spotify.com/v1/tracks/6BPnxzbQKU0i493BSnSx2G,https://api.spotify.com/v1/audio-analysis/6BPnxzbQKU0i493BSnSx2G,232373,4,"Nocturne in C-Sharp Minor, Op. Posthumous",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.289,0.0498,8,-23.71,1,0.0378,0.986,0.898,0.101,0.0357,69.384,audio_features,2HAIMcBphWs44I7eVMgCd2,spotify:track:2HAIMcBphWs44I7eVMgCd2,https://api.spotify.com/v1/tracks/2HAIMcBphWs44I7eVMgCd2,https://api.spotify.com/v1/audio-analysis/2HAIMcBphWs44I7eVMgCd2,356680,3,"Nocturne in B-Flat Minor, Op. 9, No. 1",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.382,0.105,3,-24.548,1,0.0317,0.981,0.967,0.102,0.0631,66.461,audio_features,20mxFhSkAkbHtxylxa4CaP,spotify:track:20mxFhSkAkbHtxylxa4CaP,https://api.spotify.com/v1/tracks/20mxFhSkAkbHtxylxa4CaP,https://api.spotify.com/v1/audio-analysis/20mxFhSkAkbHtxylxa4CaP,241240,4,"Nocturne in E-Flat Major, Op. 9, No. 2",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.308,0.154,6,-21.168,1,0.0372,0.975,0.907,0.108,0.0603,101.635,audio_features,0wApPqTNemGYbadl5F67ov,spotify:track:0wApPqTNemGYbadl5F67ov,https://api.spotify.com/v1/tracks/0wApPqTNemGYbadl5F67ov,https://api.spotify.com/v1/audio-analysis/0wApPqTNemGYbadl5F67ov,371733,3,"Nocturne in B Major, Op. 9, No. 3",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.304,0.0479,5,-25.81,1,0.0327,0.989,0.928,0.0927,0.0373,65.437,audio_features,5nRZu0VLCeOeNFWf3zCfEA,spotify:track:5nRZu0VLCeOeNFWf3zCfEA,https://api.spotify.com/v1/tracks/5nRZu0VLCeOeNFWf3zCfEA,https://api.spotify.com/v1/audio-analysis/5nRZu0VLCeOeNFWf3zCfEA,241187,4,"Nocturne in F Major, Op. 15, No. 1",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.276,0.0915,6,-22.654,1,0.0374,0.988,0.912,0.142,0.0856,88.179,audio_features,3UXfpmYE72RqcTqQCvgO76,spotify:track:3UXfpmYE72RqcTqQCvgO76,https://api.spotify.com/v1/tracks/3UXfpmYE72RqcTqQCvgO76,https://api.spotify.com/v1/audio-analysis/3UXfpmYE72RqcTqQCvgO76,199627,4,"Nocturne in F-Sharp Major, Op. 15, No. 2",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.378,0.0131,2,-26.242,0,0.0394,0.994,0.865,0.0958,0.0697,87.605,audio_features,2GOPjn9scI7lCzjuaLwKOU,spotify:track:2GOPjn9scI7lCzjuaLwKOU,https://api.spotify.com/v1/tracks/2GOPjn9scI7lCzjuaLwKOU,https://api.spotify.com/v1/audio-analysis/2GOPjn9scI7lCzjuaLwKOU,293733,5,"Nocturne in G Minor, Op. 15, No. 3",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.361,0.0406,1,-21.834,1,0.0354,0.981,0.882,0.161,0.038,93.674,audio_features,7fPILAeoYwIgJiroYGW3fQ,spotify:track:7fPILAeoYwIgJiroYGW3fQ,https://api.spotify.com/v1/tracks/7fPILAeoYwIgJiroYGW3fQ,https://api.spotify.com/v1/audio-analysis/7fPILAeoYwIgJiroYGW3fQ,306853,3,"Nocturne in C-Sharp Minor, Op. 27, No. 1",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.325,0.0732,1,-23.471,1,0.0344,0.988,0.904,0.116,0.0381,90.62,audio_features,6HZ6gD9Ky2YlNmjsqU6Zwk,spotify:track:6HZ6gD9Ky2YlNmjsqU6Zwk,https://api.spotify.com/v1/tracks/6HZ6gD9Ky2YlNmjsqU6Zwk,https://api.spotify.com/v1/audio-analysis/6HZ6gD9Ky2YlNmjsqU6Zwk,348013,4,"Nocturne in D-Flat Major, Op. 27, No. 2",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.327,0.0526,11,-25.083,1,0.0379,0.99,0.89,0.0934,0.0923,88.082,audio_features,0HXLsHWdsw2uI3JnQERJVC,spotify:track:0HXLsHWdsw2uI3JnQERJVC,https://api.spotify.com/v1/tracks/0HXLsHWdsw2uI3JnQERJVC,https://api.spotify.com/v1/audio-analysis/0HXLsHWdsw2uI3JnQERJVC,268067,3,"Nocturne in B Major, Op. 32, No. 1",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.279,0.199,8,-21.919,1,0.0386,0.992,0.888,0.0997,0.11,133.1,audio_features,3iFGj5BI3Fo9vjlgXU7y0e,spotify:track:3iFGj5BI3Fo9vjlgXU7y0e,https://api.spotify.com/v1/tracks/3iFGj5BI3Fo9vjlgXU7y0e,https://api.spotify.com/v1/audio-analysis/3iFGj5BI3Fo9vjlgXU7y0e,276737,5,"Nocturne in A-Flat Major, Op. 32, No. 2",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.313,0.037,5,-26.544,0,0.0388,0.99,0.933,0.106,0.0891,67.616,audio_features,266pahK31Y6cZd4BMzTcAj,spotify:track:266pahK31Y6cZd4BMzTcAj,https://api.spotify.com/v1/tracks/266pahK31Y6cZd4BMzTcAj,https://api.spotify.com/v1/audio-analysis/266pahK31Y6cZd4BMzTcAj,184813,3,"Nocturne in C Minor, Op. Posthumous",Chopin: Nocturnes,2019,Frédéric Chopin,32
0.335,0.046,0,-26.054,0,0.0383,0.994,0.891,0.133,0.0761,80.091,audio_features,2z9YkNIz67idBkQ761vauk,spotify:track:2z9YkNIz67idBkQ761vauk,https://api.spotify.com/v1/tracks/2z9YkNIz67idBkQ761vauk,https://api.spotify.com/v1/audio-analysis/2z9YkNIz67idBkQ761vauk,353307,4,"Nocturne in G Minor, Op. 37, No. 1",Chopin: Nocturnes,2019,Frédéric Chopin,32
